place_id,name,primary_type,address,latitude,longitude,rating,user_rating_count,distance_to_center_m,review1_rating,review1_text,review1_author,review1_publish_time,review2_rating,review2_text,review2_author,review2_publish_time,review3_rating,review3_text,review3_author,review3_publish_time,review4_rating,review4_text,review4_author,review4_publish_time,review5_rating,review5_text,review5_author,review5_publish_time
ChIJCcoB80cayUwRsJWAS8mtOEM,Dispatch Coffee,coffee_shop,"3480 Rue University, Montréal, QC H3A 2A7, Canada",45.5060011,-73.5764305,4.3,79.0,197.1,3.0,"It's expensive for third-quintile coffee: latte wasn't very tasty and mocha was a bit too sweet. Not bad by any means, but not different than what you would get down the street. However, $18 for two drinks is steep. Also, no place to sit but that's not really on them I guess. Overall OK but not worth going out of your way.",Robert Caron,2025-10-02T16:03:55.189052850Z,5.0,had a gorgeous experience here once again and felt i had to leave a review. the baristas are so lovely and the coffee is delish. tried the hojicha hot chocolate today: it’s the bomb dot com. give this spot a try if you have any sense whatsoever 👌🏻,Ben T,2025-02-25T19:01:08.934093Z,5.0,Solid coffee within a McGill Engineering building. I liked my mocha as it had a nice chocolate taste along with a good aroma of the coffee.,Tommi Tsao,2025-11-22T03:38:06.921954351Z,5.0,"I recently visited Dispatch Coffee at McGill and was thoroughly impressed. This quaint coffee shop is a hidden gem on campus, offering a warm and inviting atmosphere that’s perfect for studying or catching up with friends.

The coffee here is exceptional, with a rich and robust flavor that showcases their commitment to quality. Whether you’re a fan of classic espresso or more adventurous blends, Dispatch has something for everyone. Their baristas are not only skilled but also friendly and willing to share their knowledge about the different coffee options.

Overall, Dispatch Coffee at McGill is a must-visit for any coffee lover or anyone looking for a peaceful spot on campus. Their delicious coffee, friendly staff, and comfortable environment make it a standout choice.",GL Francesco,2023-11-29T03:31:53.996336Z,3.0,"I'm glad this spot exists but I cannot say I've ever had a good espresso based drink here. The espresso is usually under extracted, and/or roasty. It is generally overpriced too. But perhaps I do not know how much it costs to rent 10 square meters. The filter coffee is quite good and it is certainly the best thing available on campus and it is not overpriced. The food options are decent as well though I don't usually take any.",Alexander Stooshinoff,2025-02-05T19:14:53.437856Z
ChIJDbdkHFQayUwReLFvs5_98GA,Tim Hortons,coffee_shop,"666 Rue Sherbrooke O, Montréal, QC H3A 0B2, Canada",45.5049661,-73.5732362,3.6,1443.0,322.2,5.0,"I’ve been a loyal customer here for the past two years as a McGill student. Not many complaints, it’s a good Tim’s and in a good location. Very few problems here, besides their morning/lunch rushes, but there’s only so much they can do! This is a busy location, and they handle it as best as possible. Overall, I really like coming here as part of my routine, and I like seeing familiar faces.

Most recently, there was an incident where somebody walked off with my food before I got to the counter, but Ami was super sweet and attentive. She immediately offered to remake my order and apologized for it. I wouldn’t blame them for someone else’s actions. I did one of their guest surveys, and they really listen to their customers here. This isn’t the first time I’ve written something and they take my feedback to heart.

I recently spoke with the manager, Roaksana, and she did her best to make things right. Be nice and patient with them and they will treat you the same in return.",Cody Dufour,2026-01-27T17:40:00.261404374Z,5.0,"Great experience at this location compared to other Tim Hortons in the area. Wait isn't too long, even though it gets packed pretty quickly. Dining area is very comfortable, and the food is always on point. The service is excellent; the staff is very kind and always positive. Ruckshana in particular is a hard worker, and is always brightening up my day in the morning! Overall, I'd pick this location over others any day, the experience here is amazing!",sandra,2026-01-11T23:57:38.357704992Z,5.0,I had a great experience at this Tim Hortons after going multiple times my experience only got better each time. It was exactly what you would want for a quick break snack. The staff is super kind and patient even when they seemed really busy they still prepared my order quickly as they handed it to me with a large smile. The food and drinks are fresh and are always at the perfect temperature when given. I really enjoy this location since its always perfectly clean especially for a downtown area which can easily get packed. I will say that during the busy hours it does get a bit noisy due to the open layout but overall its a bright welcoming space and I will be going back!,Nikita Werugia,2026-01-12T03:25:51.114532646Z,1.0,"This Tim is just falling apart. I have faced issues every time i place an order at the counter.
The ladies there dont understand english i believe.

Once i asked for butter tossed everything bagel with cream cheese and it came dry with no butter.
To compensate for that the manager of the location did a foolish thing by not charging me just the cream cheese charges today !! Haha !!",sugandha raina,2025-10-22T14:55:26.900536821Z,5.0,"A very busy Tim Hortons. Ordering via mobile and picking up from the pickup line saved a lot of time—highly recommended! Fresh, hot coffee with fresh donuts. The nice sofa-style booths make dining here quite comfortable.",Judy Hung,2025-02-07T21:26:54.250814Z
ChIJDw2FAAcbyUwRF7O798wyMA0,Flâneur Bar Lounge,bar,"2050 Rue Mansfield, Montréal, QC H3A 1Y9, Canada",45.502519,-73.5744113,4.4,82.0,300.2,3.0,"The place is nice. The staff is super friendly, accommodating, the food is beautiful to look at, it goes for a little minimalist Beauty, kind of a concept, for example the soup of the day. was gorgeous, Little quantity quite expensive, a simple burger was $33 which is really cost of two burgers in a normal place, it was overcooked and nothing special, The Italian beef tartar also it was okay. Nothing to write home about, however, the french fries were great, the drinks were good but the shots are smaller than usual, we asked for three shots, and they were not filled to the top, which is really strange. That was the first time ever, so my verdict is if you are hungry and there's nothing else you can find, go there but beware that you need to have deep pockets.",Amir Amiri,2025-12-06T16:40:43.684496909Z,5.0,"Cute space, welcoming service. A little disappointed by the lack of signature cocktails, but my friend and I enjoyed our wine. Tuna tartare was absolutely delicious but I don't recommend for anyone who doesn't like mushrooms.",Marky Marc,2025-11-19T04:45:02.660234778Z,5.0,"I stumbled upon this bar lounge, after attempting to eat at two restaurants that were actually closed for holiday parties. The food here was amazing! And I truly enjoyed my French 75!",Jessica Cain,2025-12-06T03:43:23.123529955Z,4.0,"Great cocktails, I really enjoy a good corpse reviver no2 and it's hard to find here in montreal ! Glad i found this place ! You guys should try a chartreuse swizzle, its a really great use of chartreuse and less bland than a last word !",Marc-Antoine Pomerleau (Marco),2026-01-25T01:10:43.783366012Z,5.0,"A hotel bar where every aspect has been tailored to perfection. Aesthetics are top drawer, blending multiple material types and comfortable furniture to make this a 70s-style lounge you'll never want to leave. Perfect lighting and soundtracking will have you feeling good about your stay even before you've had a drop to drink.

The cocktails are delicious, reasonably priced for the location and selection, and the staff are friendly and professional (both in French and English).

This is a cocktail spot for those who want to enjoy a familiar experience executed at an immaculate level, from the weight of the lowballs to the quality of the ice.",Sam Woolf,2024-12-01T16:11:15.638422Z
ChIJF09Y1UYayUwRAMU7VP4GMhY,Alice Bar,bar,"1050 Rue Sherbrooke O, Montréal, QC H3A 2R6, Canada",45.5020663,-73.5760159,4.4,7.0,269.9,4.0,Using my Amex Plat $125 credit benefit.,Christopher Lei,2025-12-07T01:08:41.303303016Z,5.0,A nice little place to unwind at the end of the day. Layla recommended and prepared the most delicious martini. It was so good that I had to have two!,SA,2018-11-29T02:54:54.149707Z,5.0,Really nice place. Got there early and the bartender kept me company and brought probably the best assortment of nuts I ever got. Drinks were on point. Didn't try the food.,Juan Morency Trudel,2023-12-05T21:34:42.384807Z,5.0,Bartender perfected the manhattan,Stephen Motty,2024-12-23T03:44:29.863204Z,2.0,"IF YOU ARE BLACK, AVOID! I was there Friday afternoon with a friend; we are two Black women. When ordering a shot, I asked for a particular brand of tequila. The server told me I should get a regular tequila because it was only $7, as if I couldn't afford the $19 one I had ordered. Then I ordered a drink called Alice Spritz, and he corrected me, saying it wasn't Laperol Spritz, even though I can read and knew what I had ordered. We felt microaggressed and judged, even though we ordered quite a few drinks. It's a real shame.",Merveille Kuswikidila,2023-06-26T15:08:39.839611Z
ChIJFxR52EYayUwRZG_eTpTwXoQ,Japote,restaurant,"1000 Sherbrooke, 1000 Rue Sherbrooke O, Montréal, QC H3A 3R3, Canada",45.5027351,-73.5751724,4.7,465.0,241.1,5.0,"A no-frills yet delicious spot to satisfy your Japanese food cravings. Japote is a family-run eatery located in a food court. If you are looking for good value-for-money don, curry, or katsu, definitely give this place a try.

We ordered the Unagi Toji-don and the Japanese Chicken Cutlet Curry Rice with a croquette, and both were delicious. Service was quick, efficient, and friendly—just like what you would expect in Japan. There is also a sauce station where you can add and customise your own sauces.

One thing to note is that it is cash-only, so do prepare some cash when you are planning to drop by.",Chett & Joyce,2025-12-20T03:24:30.079586761Z,5.0,"*cash only* The reviews are correct, the food here is excellent. Delicous savory umami flavors, s,m,l portion sizes for all appetities, lots of sauces to try, and pickled ginger to clean the palette. Bonus affordable prices. I had #7, the veggie and shrimp tempura covered in egg, with a crispy 'karokke' and pickled ginger on the side. The best lunch I have had in along time and I will be back for more.",Zehra Khoja,2025-12-03T17:45:58.177706628Z,5.0,"The curry katsu is legit, and a great value. Full of flavor and with high-quality cutlet. Worth upgrading to the large sizes because the dishes do skew kind of small. Lines are always long, but they move quickly.",Simon Tan,2025-10-23T08:20:29.849003253Z,5.0,"incredible staff, very quick, and very affordable. The food is very tasty, recommend the korroke for sure and they have a small station for sauces as well. they are open 12-3 and so if you want a quick grab, super recommend!",Tiffany Te,2025-04-03T03:18:42.932704Z,5.0,"I’ve been wanting to try Japote for a while after a friend recommended it but due to its opening hours it was really tough. I went at 11:30 and it was really busy. The food is really good and so are the prices. I got 2 plates because I knew it would be tough to come again so I took the opportunity to try multiple things. It’s much cheaper when you order only one plate. They only accept cash. Even though the line was long, it moved quickly, the food and service were very good!",Hussain Witwit,2024-11-28T20:37:38.582822Z
ChIJPwdZ1UYayUwRYPJBnGlZl_4,Petit Opus Café-Bar,restaurant,"1050 Rue Sherbrooke O, Montréal, QC H3A 2R6, Canada",45.5020663,-73.5760159,4.0,31.0,269.9,4.0,Used my Amex Plat benefits for the free breakfast. Better breakfast than expected.,Christopher Lei,2025-12-07T01:05:02.747377789Z,5.0,"I had a very nice experience here, and a part of it thanks to the very attentive, polite and friendly server Michael. The food was not outstanding, but overall very good with beautiful presentation. I also like the atmosphere here, it’s very calm and perfect for a date night.",Thao Tran,2024-11-02T01:38:28.588734Z,1.0,"Food is mediocre at best with high prices, the space is cramped with no windows or sunlight. It feels like the workers are overburdened and the place is understaffed, as the service is very slow and the quality is very inconsistent, with ridiculously long wait times even when tables are free (you wait for it to be cleaned for 15 mins)
Even if you stay in the hotel with free breakfast (as I did), you might just prefer to get a bite from a cafe nearby. You're paying with your time for free and underwhelming food.",Feyzi Can Eser,2025-10-13T16:13:12.201097614Z,5.0,"The Bagel & Saumon Fumé (Bagel & Smoked Salmon) is one of the best meals I've ever had - very similar to the Smoked Salmon Sandwich from the NCC Patterson Creek Park Bistro, in Ottawa (one of my other favourites). The combination of smoked salmon, cream cheese, and capers, has got to be one of humanity's greatest inventions.
The portion size was generous, and Theodora was a kind and attentive server. She even went out of her way to get the recipe for the meal and write it down for me, and recommended where to get the best bagels to go with it.
I'll happily come back here in the future, likely even when I'm not staying at the hotel.",Zacchary Dempsey-Plante,2024-12-09T15:05:46.973065Z,5.0,"Great all around experience from food and service and would highly recommend. Ralph is a wonderful waiter, he is very professional and willing to accommodate!",Carmela Arpino,2025-11-05T16:36:23.863002593Z
ChIJRX830EAayUwRTdx4lGp3sZc,Opiano,korean_restaurant,"1115 Rue Sherbrooke O, Montréal, QC H3A 1W8, Canada",45.5018168,-73.57693259999999,4.6,651.0,280.6,5.0,"Pretty decent food. The pork bone soup is amazing, while I found the rest of the savoury dishes to be bland. Portion wise, you get your money worth. Bingsu dessert was also impeccable.",Steven Cao,2025-11-05T19:06:11.001245167Z,4.0,"Decent little place near campus that is quite convenient. The food is solid, not bad at all but nothing special. Portions are pretty large and pretty good value. I’m a bit hesitant to branch out and try other meals on the menu but the chicken and rice is good.

On a side note I always appreciate interesting aspects of restaurants whether they improve or take away from the dining experience. Here it was the art, it reminded me of an artist from my hometown. Kinda neat not sure what to think of the painting I posted tbh but cool.

PS thanks for all the new followers I really appreciate it. I promise to stay loyal to the truth and speak my heart on a dining experience. See you in the next review ✌️",Stuart Klenner,2025-03-02T04:34:35.939736Z,3.0,"The concept of ordering first and then finding a table is an efficient system, though finding an open table was difficult during the busy lunchtime rush. The food itself was good, but every dish was a little too sweet.",Jack Abe C.,2025-10-10T23:53:22.592670924Z,5.0,"Needed a quick lunch near campus and a friend recommended this Korean restaurant. Having lived in Seoul, I can say the bibimbap really hit the spot! The portions are generous for the price, and it even comes with a miso soup. The ordering system is super efficient, you order on a digital screen, and about 10 minutes later your name is called to pick up your food. Everything was fresh, fast, and tasty. I’ve already been back to try their soup, and it was just as delicious. Definitely a new go-to spot!",Charline Favre,2025-04-28T16:00:45.965720Z,5.0,"The food is so cheap and so good, the stir spicy chicken was very delicious",Dantas,2026-01-14T01:17:36.067868368Z
ChIJZecx1EYayUwRW4_SnxLt4qo,Comptoir du chef,restaurant,"2075 Rue Metcalfe, Montréal, QC H3A 3S4, Canada",45.5021583,-73.5749443,4.2,41.0,301.8,5.0,"I've been coming here for many years to get the best meals I can get for the money downtown. You'll pay a little more, but the meals are almost always spectacularly good. I eat meat and fish, and the typical meals always include one or the other, served with either rice, potatoes, and pasta. This week's delicious offering was a chicken pesto served with green beans and rice. Delicious!

Their soups are the best I've had in the downtown area, and their breakfast offerings are also very good, but the downside is they stop serving them at 10:00.

For me, Comptoir du Chef are the best lunches you can get downtown.",John Campbell,2024-03-14T14:30:49.097852Z,2.0,"The food is ok, but not more than that. The attendants'  demeanor is often dictated by the manager/owner ?, who for lack of better words, is plain rude to them and to the customers. Her arrogant style personally puts me off and her improvisation of how to order is confusing at best. No, I don't recommend.",Rosanna Z.M.,2025-01-15T18:19:54.817671Z,5.0,"Super good choice of meals, they have a lot of vegetarian choice. The meals are healthy, i order 2 chicken plates and couscous salad for 30$ i feel it is a good price. And the portions are good. It is an excellent place for take out, not for dine in it is a bit small.",Ely,2023-06-20T16:11:24.518497Z,4.0,"Amazing and incredibly friendly staff always with a huge smile on. Place is small, simple, and to the point. They only do takeout but their concept works great. Go in, buy your food, and get out. Large variety of different dishes to choose from especially for lunch. Food is always fresh and looks great. However, it's quite pricey for the most part but there are things that you can order for a very reasonable price (usually for breakfast).",ZIO FABRI,2017-08-21T15:38:42.849Z,5.0,"Premium Takeout meals...I visit every week..
Trust and Quality are always my criteria for food Purchases..
Comptoir checks those boxes...Staff are efficient and Friendly ..
Metcalf is my Preferred location ...:
Veggie options too!
:))",P. Melanson,2024-01-19T17:53:22.963313Z
ChIJ_ZSC00AayUwRxxlaUK004iw,Café Castel,cafe,"1015 Rue Sherbrooke O, Montréal, QC H3A 1G5, Canada",45.5021021,-73.57658049999999,4.0,817.0,253.4,5.0,"A beautifully made place. It feels like sitting on a cozy street in old Europe. A little balcony with coffee cups hanging from it, a dark wooden chair, sipping coffee while watching a busy Montreal street go by. They have sweet, as well as non-sweet options",Mary Yermolenko,2026-01-10T15:00:45.953932193Z,5.0,Im always a fan of places that are a cafe and also a bar.  Cafes naturally close in the afternoon and bars start then so it makes a lot of sense to use the same space for both.  Places like this usually have a good mix in their atmosphere since it needs to work for both.  This one has a vary italain style with walls that look like you are walking down a old city and warm lighting to match it.  The coffee itself was nice and earthy and when we came back the esspresso martini had a similar earthy and creamy flavor.  Overall a nice little coffee shop.,Conner Jolly,2025-08-19T03:50:24.420384485Z,5.0,"We ordered the ham and brie sandwich and it was delicious. The coffee was rich but smooth at the same time, but what was really outstanding about this café was the service. Best service that we’ve had at a coffee shop ever! Highly recommend it.

Extra tip: The espresso martinis here are from another world and they are only $10 during happy hour.

Will definitely come back",melavie,2025-08-30T23:31:15.127539951Z,4.0,Came for the atmosphere and an espresso. The inside decore is cozy. The doppio tasted like a classic Italian dark roast- best with sugar or milk. The music doesn't fit the vibe. The staff neither. Rap and sweatpants. Christmas decorations are lazy. This place could be so much more if attention was paid and effort was made.,Zachary Proulx,2025-11-30T17:34:19.096314744Z,5.0,"Since 2022 every time that I went to class or to McGill’s library I would passed by this cafe and thought how beautiful it is. Finally today I decided that I could scoop some time and enjoy a moment there. It is precious! The ambiance and the chocolate mousse that I had was extraordinary, so soft and rich and not at all too sweet (even though the slices are big) there were cute little birds all around ❤️ like a daydream. Love it, great place!",Nenatalú V.,2025-07-21T19:39:26.610335071Z
ChIJa2TV4EYayUwRvC6xfXCW8kA,Café Humble Lion (Sherbrooke),coffee_shop,"904 Rue Sherbrooke O, Montréal, QC H3A 1G3, Canada",45.5032628,-73.57490349999999,4.3,740.0,219.2,5.0,"Visited today and come to this location often with coworkers. Always efficient and delicious tasting drinks. All the baristas here are nice , but the one who served us today was in particular very friendly and nice. Just adds a good vibe to the service . This place still knows what customer service is suppose to be like. I love coming here and kudos to the wonder staff and baristas here. To the barista today around 315pm, thank you for the great service !",Haris Qureshy,2025-11-28T22:49:25.853064768Z,5.0,"This has the best coffee we have found across Canada! We’ve been on a long trip and all the major stopoffs across the country! Here we have superfast service, great coffee and even skinny milk!
We are very grateful for the three days we have spent in the wonderful coffee we have consumed!
We bought at least 2 cups per day!
Awesome!",Craig Lewis,2025-05-27T14:13:16.542545Z,4.0,"I love the drinks here, especially the seasonal ones! The chai is my favourite :) scones and cookies are also pretty solid!

The staff is super nice and drinks are made fairly quickly. The only cons are the lack of seating (it’s hard to find a table) and how loud it can get during the day, so it’s not an ideal work/study spot. Still, great to catch up with friends if you’re in the downtown area!",Maria L,2025-09-27T17:39:44.963580241Z,3.0,"I went in the morning and got a small matcha with white chocolate syrup and it was so good, honestly one of the best matchas I’ve had. I went back later in the day for a large one but that time it tasted completely different, basically like milk with just a tiny hint of matcha. I don’t know if it’s because they use the same amount of matcha for all sizes or something, but the ratio felt super off. I really hope it was just a one-time thing because the small one was incredible and I’d love to go back without worrying it’ll taste like milk again.

edit: even with an extra matcha shot and syrup, the large format still tastes like straight up milk",Coumba-Lina,2025-10-16T15:05:16.241030166Z,5.0,Always love trying new coffee shops! Found this one just walking near the university. It must be good if it’s near college students who need to stay up late to study😌.  I got an iced mocha latte. It was good and a small portion. I would’ve wanted a slightly larger one next time. It was good and I enjoyed it after our hike up Mont Royal. I also bought a bag of coffee beans as it smelled good!,Yasmin Adams,2023-10-05T17:32:12.527752Z
